Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Tor*Toolwear,temp_diff,power [rps]
1,301.3,310.8,1390,57.4,164,0,9413.6,9.5,1324.4476
1,301.2,310.7,1644,31.6,166,0,5245.6,9.5,862.3766400000001
2,301.2,310.7,1394,42.8,168,0,7190.4,9.5,990.4091199999999
1,301.1,310.5,1324,52.4,171,0,8960.4,9.399999999999977,1151.66816
1,301.0,310.4,1476,43.6,173,0,7542.8,9.399999999999977,1068.26976
1,301.0,310.4,2204,16.6,175,0,2905.0000000000005,9.399999999999977,607.33424
2,301.0,310.4,1665,30.9,177,0,5469.3,9.399999999999977,854.0451
1,300.9,310.4,1445,41.7,180,0,7506.000000000001,9.5,1000.2579000000002
0,300.8,310.3,1457,46.8,182,0,8517.6,9.5,1131.9141599999998
1,300.8,310.2,1492,46.3,187,0,8658.1,9.399999999999977,1146.7213599999998
1,300.8,310.1,1405,61.2,189,1,11566.800000000001,9.300000000000011,1427.3676
1,300.7,310.1,1542,35.5,191,0,6780.5,9.400000000000034,908.7006
1,300.8,310.2,1520,37.7,193,0,7276.1,9.399999999999977,951.2464000000001
2,300.8,310.2,1598,36.5,195,0,7117.5,9.399999999999977,968.2282
1,300.8,310.3,1538,36.1,198,0,7147.8,9.5,921.6618800000001
1,300.9,310.4,1615,30.9,200,0,6180.0,9.5,828.3981
1,301.0,310.5,1408,47.0,202,0,9494.0,9.5,1098.5216
1,301.0,310.5,1379,57.3,204,1,11689.199999999999,9.5,1311.67722
1,301.0,310.6,1493,37.8,206,1,7786.799999999999,9.600000000000023,936.8276399999999
1,301.1,310.7,1376,49.1,0,0,0.0,9.599999999999966,1121.52256
2,301.1,310.7,1583,40.7,2,0,81.4,9.599999999999966,1069.50646
2,301.2,310.8,1396,47.4,5,0,237.0,9.600000000000023,1098.4286399999999
1,301.1,310.7,1436,45.3,8,0,362.4,9.599999999999966,1079.84328
1,301.1,310.6,1417,47.6,10,0,476.0,9.5,1119.65672
1,301.0,310.6,1641,33.4,12,0,400.79999999999995,9.600000000000023,909.8360399999999
2,301.0,310.6,1698,27.3,14,0,382.2,9.600000000000023,769.49964
1,300.9,310.4,1541,39.1,17,0,664.7,9.5,1000.2014600000001
1,300.8,310.3,1383,46.6,19,0,885.4,9.5,1069.83348
1,300.8,310.4,1368,46.8,21,0,982.8,9.599999999999966,1062.7718399999999
1,300.8,310.4,1570,35.2,23,0,809.6,9.599999999999966,917.3824000000001
1,300.9,310.5,1616,33.5,25,0,837.5,9.600000000000023,898.6576
2,300.9,310.5,1444,43.2,27,0,1166.4,9.600000000000023,1035.5212800000002
1,300.9,310.4,2021,18.8,30,0,564.0,9.5,630.7136800000001
2,300.9,310.5,1702,29.3,32,0,937.6,9.600000000000023,827.81876
2,301.1,310.6,1429,52.7,35,0,1844.5,9.5,1250.11778
1,301.2,310.8,1711,28.9,38,0,1098.2,9.600000000000023,820.8351399999999
2,301.2,310.7,1543,32.9,40,0,1316.0,9.5,842.6940199999999
1,301.3,310.8,1628,32.2,43,0,1384.6000000000001,9.5,870.1985600000002
1,301.2,310.8,1233,64.6,45,0,2906.9999999999995,9.600000000000023,1322.2198799999999
1,301.2,310.8,1461,40.6,47,0,1908.2,9.600000000000023,984.65556
1,301.2,310.7,1568,38.3,49,0,1876.6999999999998,9.5,996.9030399999999
1,301.3,310.8,1432,54.4,51,0,2774.4,9.5,1293.15328
2,301.2,310.7,1527,41.1,53,0,2178.3,9.5,1041.81102
2,301.3,310.8,1455,41.2,56,0,2307.2000000000003,9.5,995.1036000000001
2,301.3,310.8,1418,45.4,59,0,2678.6,9.5,1068.6615199999999
1,301.3,310.8,1719,29.5,62,0,1829.0,9.5,841.7943
2,301.2,310.8,1734,31.3,64,0,2003.2,9.600000000000023,900.9517200000001
2,301.2,310.7,1426,46.1,67,0,3088.7000000000003,9.5,1091.2607600000001
1,301.1,310.6,1611,35.2,70,0,2464.0,9.5,941.3395200000001
2,301.1,310.6,1479,41.1,72,0,2959.2000000000003,9.5,1009.06254
1,301.0,310.5,1317,50.9,75,0,3817.5,9.5,1112.78598
1,301.0,310.5,1248,61.4,77,0,4727.8,9.5,1272.01152
1,301.0,310.5,1932,21.7,79,0,1714.3,9.5,695.9450400000001
2,301.1,310.5,1547,35.8,81,0,2899.7999999999997,9.399999999999977,919.3511599999999
1,301.0,310.4,1614,31.6,84,0,2654.4,9.399999999999977,846.63984
0,301.0,310.4,1512,44.9,86,0,3861.4,9.399999999999977,1126.95408
1,301.1,310.5,1529,38.7,91,0,3521.7000000000003,9.399999999999977,982.2601800000001
0,301.1,310.6,1782,24.9,93,0,2315.7,9.5,736.57188
1,301.0,310.5,1429,39.4,98,0,3861.2,9.5,934.62316
2,301.1,310.5,1309,60.7,100,0,6070.0,9.399999999999977,1318.97458
1,301.1,310.5,1428,44.1,103,0,4542.3,9.399999999999977,1045.38168
1,301.2,310.6,1385,49.2,105,0,5166.0,9.400000000000034,1131.1572
1,301.2,310.7,1517,39.4,107,0,4215.8,9.5,992.17868
2,301.2,310.6,1576,39.6,109,0,4316.400000000001,9.400000000000034,1035.99936
1,301.2,310.6,1437,51.2,112,0,5734.400000000001,9.400000000000034,1221.3350400000002
0,301.2,310.6,1457,50.5,114,0,5757.0,9.400000000000034,1221.4031
1,301.1,310.5,1532,37.5,119,0,4462.5,9.399999999999977,953.67
2,301.1,310.5,1603,32.6,121,0,3944.6000000000004,9.399999999999977,867.4794800000001
1,301.0,310.4,1563,34.4,124,0,4265.599999999999,9.399999999999977,892.5355199999999
1,301.0,310.3,1617,34.5,126,0,4347.0,9.300000000000011,926.0559000000001
2,300.8,310.1,1686,26.9,128,0,3443.2,9.300000000000011,752.8664399999999
1,300.9,310.2,1382,50.4,131,0,6602.4,9.300000000000011,1156.23648
1,300.9,310.1,2090,17.8,133,0,2367.4,9.200000000000045,617.5532000000001
1,300.9,310.3,1446,44.5,135,0,6007.5,9.400000000000034,1068.1602
2,300.9,310.2,1533,38.1,137,0,5219.7,9.300000000000011,969.56118
1,300.9,310.3,1440,47.6,140,0,6664.0,9.400000000000034,1137.8304
2,301.0,310.4,1793,25.0,142,0,3550.0,9.399999999999977,744.095
2,301.0,310.4,1517,46.1,145,0,6684.5,9.399999999999977,1160.89942
1,300.9,310.4,1544,36.0,148,0,5328.0,9.5,922.6944
1,300.9,310.3,1321,48.8,150,0,7320.0,9.400000000000034,1070.1156799999999
2,300.9,310.3,1416,50.9,152,0,7736.8,9.400000000000034,1196.4350399999998
1,300.8,310.2,1514,40.0,155,0,6200.0,9.399999999999977,1005.296
2,300.8,310.2,1304,52.5,157,0,8242.5,9.399999999999977,1136.436
1,300.7,310.2,1286,64.9,160,0,10384.0,9.5,1385.4592400000001
2,300.7,310.1,1483,40.2,162,0,6512.400000000001,9.400000000000034,989.63556
1,300.7,310.1,1351,46.9,165,0,7738.5,9.400000000000034,1051.80754
2,300.7,310.1,1367,52.6,167,0,8784.2,9.400000000000034,1193.60972
1,300.7,310.1,1721,32.3,170,0,5490.999999999999,9.400000000000034,922.76578
1,300.6,310.0,1455,40.4,172,0,6948.8,9.399999999999977,975.7812
1,300.6,310.0,1425,49.5,174,0,8613.0,9.399999999999977,1170.9225
1,300.7,310.0,1672,29.7,176,0,5227.2,9.300000000000011,824.32944
2,300.7,310.0,1641,34.6,178,0,6158.8,9.300000000000011,942.5247600000001
2,300.5,310.0,1580,37.0,181,0,6697.0,9.5,970.436
0,300.5,310.0,1495,47.4,184,0,8721.6,9.5,1176.3258
2,300.5,309.9,1994,19.8,189,0,3742.2000000000003,9.399999999999977,655.3879200000001
2,300.4,309.9,1415,31.8,192,0,6105.6,9.5,746.9502
2,300.4,309.8,1725,30.4,195,0,5928.0,9.400000000000034,870.504
2,300.4,309.8,1430,43.4,198,0,8593.199999999999,9.400000000000034,1030.2292
1,300.4,309.8,1395,48.1,201,0,9668.1,9.400000000000034,1113.8517
2,300.4,309.8,1435,43.6,203,0,8850.800000000001,9.400000000000034,1038.5956
1,300.4,309.9,1681,28.6,206,0,5891.6,9.5,798.0715600000001
1,300.5,310.0,1451,48.6,208,0,10108.800000000001,9.5,1170.60876
0,300.5,309.9,1397,45.9,210,1,9639.0,9.399999999999977,1064.4301799999998
2,300.4,309.8,1421,47.2,0,0,0.0,9.400000000000034,1113.38192
2,300.3,309.8,1444,42.0,3,0,126.0,9.5,1006.7568
1,300.2,309.8,1827,23.0,6,0,138.0,9.600000000000023,697.5486
0,300.2,309.8,1374,47.7,8,0,381.6,9.600000000000023,1087.9606800000001
1,300.2,309.8,1650,29.6,13,0,384.8,9.600000000000023,810.744
1,300.2,309.7,1275,60.7,15,0,910.5,9.5,1284.7155
1,300.2,309.7,1421,44.6,17,0,758.2,9.5,1052.0515599999999
1,300.2,309.8,1557,33.8,19,0,642.1999999999999,9.600000000000023,873.60156
1,300.1,309.8,1506,35.2,21,0,739.2,9.699999999999989,879.9859200000001
1,300.1,309.7,1362,49.1,23,0,1129.3,9.599999999999966,1110.1117199999999
1,300.0,309.7,1542,47.1,25,0,1177.5,9.699999999999989,1205.6281199999999
1,300.0,309.6,1496,38.8,27,0,1047.6,9.600000000000023,963.5436799999999
2,300.0,309.6,1491,42.0,29,0,1218.0,9.600000000000023,1039.5252
1,300.1,309.6,1565,34.8,32,0,1113.6,9.5,904.0691999999999
1,300.1,309.7,1481,37.9,34,0,1288.6,9.599999999999966,931.75634
2,300.1,309.7,1420,48.4,36,0,1742.3999999999999,9.599999999999966,1140.8848
1,300.2,309.8,1398,54.8,39,0,2137.2,9.600000000000023,1271.73264
2,300.2,309.8,1466,45.7,41,0,1873.7,9.600000000000023,1112.13692
1,300.1,309.8,1430,56.7,44,0,2494.8,9.699999999999989,1345.9446
1,300.1,309.7,1441,40.1,46,0,1844.6000000000001,9.599999999999966,959.21606
2,300.1,309.7,1348,57.3,48,0,2750.3999999999996,9.599999999999966,1282.19064
1,300.0,309.6,1738,28.7,51,0,1463.7,9.600000000000023,828.01796
2,300.0,309.6,1618,36.2,53,0,1918.6000000000001,9.600000000000023,972.2885600000001
2,299.9,309.6,1489,41.7,56,0,2335.2000000000003,9.700000000000045,1030.71558
2,299.9,309.5,1412,57.9,59,0,3416.1,9.600000000000023,1357.12968
2,299.9,309.5,2065,18.1,62,0,1122.2,9.600000000000023,620.4499
1,300.0,309.6,1571,33.1,65,0,2151.5,9.600000000000023,863.2016600000001
2,300.0,309.6,1423,48.7,67,0,3262.9,9.600000000000023,1150.38166
0,300.0,309.5,1781,24.9,70,0,1743.0,9.5,736.1585399999999
1,300.1,309.6,1321,46.9,75,0,3517.5,9.5,1028.45134
1,300.1,309.6,1546,36.7,77,0,2825.9,9.5,941.8541200000001
2,300.0,309.5,1879,22.4,79,0,1769.6,9.5,698.68736
0,300.0,309.5,1735,28.9,82,0,2369.7999999999997,9.5,832.3489
1,300.0,309.5,1506,38.8,87,0,3375.6,9.5,969.98448
0,300.0,309.6,1629,32.3,89,0,2874.7,9.600000000000023,873.4372199999999
1,300.0,309.6,1694,28.7,94,0,2697.7999999999997,9.600000000000023,807.05548
1,300.1,309.6,1541,37.0,96,0,3552.0,9.5,946.4822
1,300.0,309.6,1514,44.6,98,0,4370.8,9.600000000000023,1120.90504
1,300.1,309.7,1485,45.9,100,0,4590.0,9.599999999999966,1131.4809
1,300.2,309.8,1430,55.0,102,0,5610.0,9.600000000000023,1305.59
1,300.2,309.7,1771,27.1,104,0,2818.4,9.5,796.7020600000001
1,300.2,309.8,1481,41.9,106,0,4441.4,9.600000000000023,1030.09474
0,300.2,309.7,1483,43.8,108,0,4730.4,9.5,1078.25964
0,300.1,309.6,1463,45.1,113,0,5096.3,9.5,1095.2895800000001
1,300.1,309.7,1410,48.3,118,0,5699.4,9.599999999999966,1130.5098
1,300.2,309.7,1656,34.3,120,0,4116.0,9.5,942.8932799999999
2,300.2,309.8,1487,39.2,122,0,4782.400000000001,9.600000000000023,967.62064
0,300.3,309.9,1509,46.6,125,0,5825.0,9.599999999999966,1167.3020400000003
0,300.3,309.9,1677,30.1,130,0,3913.0,9.599999999999966,837.9298200000001
1,300.3,309.8,1450,55.0,135,0,7425.0,9.5,1323.85
2,300.2,309.7,1413,43.0,137,0,5891.0,9.5,1008.5994000000001
1,300.1,309.7,1680,33.8,140,0,4732.0,9.599999999999966,942.6143999999999
1,300.2,309.7,1678,30.5,142,0,4331.0,9.5,849.5714
2,300.2,309.7,1408,44.0,144,0,6336.0,9.5,1028.4032
2,300.1,309.6,1376,52.1,147,0,7658.7,9.5,1190.04736
1,300.0,309.6,1526,46.4,150,0,6960.0,9.600000000000023,1175.3862399999998
2,300.0,309.6,1587,32.6,152,0,4955.2,9.600000000000023,858.8209200000001
1,300.1,309.7,1351,58.2,155,0,9021.0,9.599999999999966,1305.22812
2,300.1,309.6,1501,38.0,157,0,5966.0,9.5,946.8308
1,300.1,309.7,1601,35.8,160,0,5728.0,9.599999999999966,951.44228
2,300.0,309.6,1573,39.7,162,0,6431.400000000001,9.600000000000023,1036.6384600000001
2,300.1,309.6,1584,36.7,165,0,6055.500000000001,9.5,965.0044800000001
1,300.1,309.6,1649,33.6,168,0,5644.8,9.5,919.7462400000001
2,300.2,309.7,1183,61.4,170,0,10438.0,9.5,1205.76092
1,300.1,309.7,2151,17.5,173,0,3027.5,9.599999999999966,624.8655
1,300.2,309.8,1526,45.6,175,0,7980.0,9.600000000000023,1155.1209600000002
2,300.3,309.9,1611,29.0,177,0,5133.0,9.599999999999966,775.5354
1,300.3,309.9,1601,31.7,180,0,5706.0,9.599999999999966,842.47822
1,300.3,310.0,1560,40.8,182,0,7425.599999999999,9.699999999999989,1056.5567999999998
1,300.4,310.1,1544,41.9,184,0,7709.599999999999,9.700000000000045,1073.91376
2,300.4,310.0,1560,42.3,186,0,7867.799999999999,9.600000000000023,1095.4008000000001
1,300.4,310.0,1423,44.2,189,0,8353.800000000001,9.600000000000023,1044.08356
1,300.4,310.1,1614,33.5,191,0,6398.5,9.700000000000045,897.5454
2,300.4,310.1,1457,35.1,193,0,6774.3,9.700000000000045,848.9356200000001
1,300.4,310.1,1503,42.2,196,0,8271.2,9.700000000000045,1052.88156
0,300.4,310.1,1484,38.0,198,0,7524.0,9.700000000000045,936.1072
1,300.3,309.9,1540,39.9,203,0,8099.7,9.599999999999966,1020.0036
0,300.3,309.9,1405,52.1,205,0,10680.5,9.599999999999966,1215.1283
0,300.3,309.9,1394,46.7,210,1,9807.0,9.599999999999966,1080.65668
1,300.3,309.9,1518,36.4,0,0,0.0,9.599999999999966,917.23632
1,300.3,309.9,1527,41.4,2,0,82.8,9.599999999999966,1049.41548
1,300.3,309.9,1377,55.3,4,0,221.2,9.599999999999966,1264.05846
2,300.3,310.0,1537,37.5,6,0,225.0,9.699999999999989,956.7825
2,300.3,310.0,1409,43.2,9,0,388.8,9.699999999999989,1010.42208
1,300.3,309.9,1393,56.1,12,0,673.2,9.599999999999966,1297.2451800000001
1,300.2,309.7,1448,36.8,14,0,515.1999999999999,9.5,884.5542399999999
1,300.2,309.8,1418,49.3,16,0,788.8,9.600000000000023,1160.46284
2,300.2,309.8,1743,24.1,18,0,433.8,9.600000000000023,697.3045800000001
2,300.2,309.8,1394,47.4,21,0,995.4,9.600000000000023,1096.85496
1,300.3,309.8,1523,39.2,24,0,940.8000000000001,9.5,991.0465600000001
1,300.2,309.8,1353,59.4,26,0,1544.3999999999999,9.600000000000023,1334.11212
2,300.3,309.9,1447,46.5,28,0,1302.0,9.599999999999966,1116.9393
1,300.3,309.9,1570,34.0,31,0,1054.0,9.599999999999966,886.1080000000001
2,300.3,309.9,1494,38.5,33,0,1270.5,9.599999999999966,954.8154
1,300.3,309.9,1621,34.1,36,0,1227.6000000000001,9.599999999999966,917.5832600000001
1,300.4,310.0,1769,26.1,38,0,991.8000000000001,9.600000000000023,766.43694
1,300.4,310.0,1282,66.1,40,0,2644.0,9.600000000000023,1406.68732
1,300.4,310.0,1581,30.3,42,0,1272.6000000000001,9.600000000000023,795.2113800000001
1,300.6,310.1,1656,32.7,44,0,1438.8000000000002,9.5,898.90992
1,300.6,310.2,1648,31.7,46,0,1458.2,9.599999999999966,867.21056
1,300.7,310.2,1639,31.4,48,0,1507.1999999999998,9.5,854.31236
1,300.7,310.2,1348,54.8,50,0,2740.0,9.5,1226.24864
1,300.8,310.3,1537,33.3,52,0,1731.6,9.5,849.62286
2,300.8,310.3,1270,61.0,54,0,3294.0,9.5,1286.002
1,300.7,310.3,1662,34.4,57,0,1960.8,9.600000000000023,949.0684799999999
2,300.7,310.3,1471,40.2,59,0,2371.8,9.600000000000023,981.6277200000001
1,300.6,310.1,1337,45.8,62,0,2839.6,9.5,1016.49436
0,300.7,310.2,1877,24.8,64,0,1587.2,9.5,772.72336
1,300.6,310.2,1519,44.6,69,0,3077.4,9.599999999999966,1124.6068400000001
1,300.6,310.2,1378,47.3,71,0,3358.2999999999997,9.599999999999966,1081.97804
1,300.7,310.2,1696,27.5,73,0,2007.5,9.5,774.224
1,300.7,310.1,1376,50.8,75,0,3810.0,9.400000000000034,1160.35328
1,300.7,310.2,1807,24.2,77,0,1863.3999999999999,9.5,725.90804
1,300.7,310.1,1598,32.8,79,0,2591.2,9.400000000000034,870.07904
1,300.7,310.1,1565,40.2,81,0,3256.2000000000003,9.400000000000034,1044.3558
1,300.7,310.2,1387,50.6,83,0,4199.8,9.5,1165.02452
1,300.7,310.0,1395,48.0,85,0,4080.0,9.300000000000011,1111.536
2,300.6,310.0,1302,62.9,87,0,5472.3,9.399999999999977,1359.47028
2,300.6,310.0,1397,55.2,90,0,4968.0,9.399999999999977,1280.09904
1,300.6,310.0,1313,52.9,93,0,4919.7,9.399999999999977,1152.99782
1,300.6,310.0,1505,35.9,95,0,3410.5,9.399999999999977,896.8897000000001
0,300.6,310.0,1483,44.0,97,0,4268.0,9.399999999999977,1083.1832
0,300.5,310.0,1358,60.4,102,0,6160.8,9.5,1361.58512
2,300.5,309.9,1735,27.0,107,0,2889.0,9.399999999999977,777.627
2,300.5,309.8,1416,48.5,110,0,5335.0,9.300000000000011,1140.0216
1,300.4,309.7,1740,31.1,113,0,3514.3,9.300000000000011,898.2924
1,300.4,309.7,1692,27.4,115,0,3151.0,9.300000000000011,769.5892799999999
1,300.5,309.8,1507,42.5,117,0,4972.5,9.300000000000011,1063.1885
2,300.4,309.6,1521,35.0,119,0,4165.0,9.200000000000045,883.701
1,300.4,309.6,1379,54.5,122,0,6649.0,9.200000000000045,1247.5813
1,300.4,309.6,1523,38.5,124,0,4774.0,9.200000000000045,973.3493
0,300.4,309.6,1571,33.6,126,0,4233.6,9.200000000000045,876.2409600000001
0,300.4,309.5,1547,50.7,131,0,6641.700000000001,9.100000000000023,1301.9861400000002
2,300.5,309.7,1347,54.3,136,0,7384.799999999999,9.199999999999989,1214.1588599999998
1,300.5,309.7,1560,30.2,139,0,4197.8,9.199999999999989,782.0592
1,300.5,309.7,1384,48.6,141,0,6852.6,9.199999999999989,1116.5558400000002
1,300.5,309.7,1841,24.6,143,0,3517.8,9.199999999999989,751.7907600000001
1,300.5,309.8,1663,29.1,145,1,4219.5,9.300000000000011,803.32878
1,300.6,309.8,1418,42.7,147,0,6276.900000000001,9.199999999999989,1005.1067600000001
1,300.7,309.9,1775,26.6,149,0,3963.4,9.199999999999989,783.769
1,300.7,309.8,1406,48.4,151,0,7308.4,9.100000000000023,1129.63664
1,300.6,309.9,1480,43.7,153,0,6686.1,9.299999999999955,1073.6216000000002
1,300.7,309.9,1412,45.3,155,0,7021.5,9.199999999999989,1061.79576
0,300.6,309.8,1913,22.5,157,0,3532.5,9.199999999999989,714.5055
1,300.6,309.8,1629,37.6,162,0,6091.2,9.199999999999989,1016.7566400000001
1,300.5,309.8,1939,21.4,164,0,3509.6,9.300000000000011,688.81036
0,300.6,309.8,1541,36.2,166,0,6009.200000000001,9.199999999999989,926.01772
1,300.7,309.8,1330,54.4,171,0,9302.4,9.100000000000023,1201.0432
2,300.7,309.8,1490,38.8,173,0,6712.4,9.100000000000023,959.6791999999999
1,300.7,309.9,1383,44.5,176,0,7832.0,9.199999999999989,1021.6221
1,300.8,310.0,1468,52.7,178,0,9380.6,9.199999999999989,1284.23576
2,300.8,309.9,1444,46.0,180,0,8280.0,9.099999999999966,1102.6384
1,300.7,309.8,1363,53.1,183,0,9717.300000000001,9.100000000000023,1201.4299800000001
1,300.6,309.7,1617,33.2,185,0,6142.000000000001,9.099999999999966,891.1610400000001
2,300.6,309.8,1694,31.1,187,0,5815.7,9.199999999999989,874.54444
1,300.7,309.9,1815,27.0,190,0,5130.0,9.199999999999989,813.4830000000001
1,300.8,309.9,1312,65.3,192,1,12537.599999999999,9.099999999999966,1422.18176
0,300.8,309.9,2041,19.2,194,0,3724.7999999999997,9.099999999999966,650.50752
1,300.9,310.0,1671,26.8,199,0,5333.2,9.100000000000023,743.39448
2,300.9,310.0,1416,46.6,201,0,9366.6,9.100000000000023,1095.3609600000002
2,300.9,310.0,1600,36.0,204,0,7344.0,9.100000000000023,956.16
1,300.9,310.0,2595,13.7,207,0,2835.8999999999996,9.100000000000023,590.1549
2,300.9,309.9,1465,42.9,209,0,8966.1,9.0,1043.2851
2,301.0,310.1,1681,27.4,212,0,5808.799999999999,9.100000000000023,764.5860399999999
1,301.1,310.1,1457,39.6,215,0,8514.0,9.0,957.7735200000001
0,301.0,310.1,1454,44.1,217,0,9569.7,9.100000000000023,1064.41524
1,301.0,310.1,1558,32.6,0,0,0.0,9.100000000000023,843.12728
0,301.0,310.1,1756,30.7,2,0,61.4,9.100000000000023,894.8927199999999
1,301.1,310.1,1564,36.8,7,0,257.59999999999997,9.0,955.4163199999999
1,301.1,310.2,1455,55.3,9,0,497.7,9.099999999999966,1335.6609
2,301.2,310.1,2280,15.7,11,0,172.7,8.900000000000034,594.2136
2,301.1,310.0,1433,48.1,14,0,673.4,8.899999999999977,1144.19318
1,301.1,310.0,1513,38.0,17,0,646.0,8.899999999999977,954.4004
1,301.0,309.9,1507,41.8,19,0,794.1999999999999,8.899999999999977,1045.67716
1,301.0,310.0,1480,43.5,21,0,913.5,9.0,1068.708
0,301.1,310.0,1470,40.1,23,0,922.3000000000001,8.899999999999977,978.5202
1,301.1,310.1,1540,36.6,28,0,1024.8,9.0,935.6424000000001
0,301.0,310.0,1212,67.9,30,0,2037.0000000000002,9.0,1366.09368
1,301.1,310.1,1417,46.9,35,0,1641.5,9.0,1103.19118
2,301.2,310.1,1666,34.9,37,0,1291.3,8.900000000000034,965.1804399999999
1,301.1,310.1,1666,27.2,40,0,1088.0,9.0,752.23232
1,301.1,310.1,1489,45.8,42,0,1923.6,9.0,1132.05692
2,301.1,310.2,1850,27.7,44,0,1218.8,9.099999999999966,850.667
1,301.1,310.4,1874,24.8,47,0,1165.6000000000001,9.299999999999955,771.48832
1,301.1,310.4,1312,73.6,49,1,3606.3999999999996,9.299999999999955,1602.94912
1,301.2,310.4,1515,38.4,51,0,1958.3999999999999,9.199999999999989,965.7216
1,301.2,310.4,1516,44.4,53,0,2353.2,9.199999999999989,1117.3526399999998
1,301.2,310.5,1546,40.0,55,0,2200.0,9.300000000000011,1026.544
1,301.3,310.6,1481,40.9,57,0,2331.2999999999997,9.300000000000011,1005.51014
0,301.3,310.6,1605,32.5,59,0,1917.5,9.300000000000011,865.8975
0,301.2,310.7,1656,26.2,64,0,1676.8,9.5,720.2275199999999
0,301.2,310.6,1352,52.0,69,0,3588.0,9.400000000000034,1167.0464
1,301.3,310.7,1504,47.2,74,0,3492.8,9.399999999999977,1178.41408
1,301.3,310.6,1436,44.2,76,0,3359.2000000000003,9.300000000000011,1053.62192
0,301.2,310.5,1505,43.6,78,0,3400.8,9.300000000000011,1089.2588
1,301.3,310.5,1406,47.1,83,0,3909.3,9.199999999999989,1099.2951600000001
2,301.3,310.5,1481,39.7,85,0,3374.5000000000005,9.199999999999989,976.0086200000001
1,301.4,310.7,1487,44.6,88,0,3924.8,9.300000000000011,1100.91532
1,301.4,310.7,1436,54.1,90,0,4869.0,9.300000000000011,1289.61416
2,301.4,310.7,1368,63.7,92,1,5860.400000000001,9.300000000000011,1446.5505600000001
1,301.4,310.7,1509,38.3,95,0,3638.4999999999995,9.300000000000011,959.39202
1,301.4,310.8,1543,36.9,97,0,3579.2999999999997,9.400000000000034,945.14922
1,301.4,310.8,1698,29.6,99,0,2930.4,9.400000000000034,834.32928
2,301.4,310.7,1470,46.5,101,0,4696.5,9.300000000000011,1134.693
2,301.4,310.8,1738,30.3,104,0,3151.2000000000003,9.400000000000034,874.17924
2,301.4,310.8,1530,39.9,107,0,4269.3,9.400000000000034,1013.3802000000001
1,301.4,310.8,1740,29.2,110,0,3212.0,9.400000000000034,843.4128000000001
1,301.4,310.8,1770,24.1,112,0,2699.2000000000003,9.400000000000034,708.1062000000001
0,301.3,310.6,1527,44.0,114,0,5016.0,9.300000000000011,1115.3208
1,301.3,310.7,1516,46.0,119,0,5474.0,9.399999999999977,1157.6176
1,301.4,310.7,1616,36.5,121,0,4416.5,9.300000000000011,979.1344
1,301.4,310.7,1786,26.1,123,0,3210.3,9.300000000000011,773.8023600000001
1,301.4,310.8,1389,52.7,125,0,6587.5,9.400000000000034,1215.12498
2,301.4,310.7,1639,29.8,127,0,3784.6,9.300000000000011,810.78052
0,301.5,310.7,1394,46.7,130,0,6071.0,9.199999999999989,1080.65668
1,301.5,310.7,1686,27.9,135,0,3766.5,9.199999999999989,780.8540399999999
